"date","region","avg_value","zipcode","city"
"2014-10-31","78705",1393,78705,"Austin"
"2014-11-30","78705",1359,78705,"Austin"
"2014-12-31","78705",1388,78705,"Austin"
"2015-01-31","78705",1390,78705,"Austin"
"2015-02-28","78705",1365,78705,"Austin"
"2015-03-31","78705",1359,78705,"Austin"
"2015-04-30","78705",1399,78705,"Austin"
"2015-05-31","78705",1427,78705,"Austin"
"2015-06-30","78705",1398,78705,"Austin"
"2015-07-31","78705",1423,78705,"Austin"
"2015-08-31","78705",1402,78705,"Austin"
"2015-09-30","78705",1454,78705,"Austin"
"2015-10-31","78705",1459,78705,"Austin"
"2015-11-30","78705",1440,78705,"Austin"
"2015-12-31","78705",1458,78705,"Austin"
"2016-01-31","78705",1453,78705,"Austin"
"2016-02-29","78705",1483,78705,"Austin"
"2016-03-31","78705",1499,78705,"Austin"
"2016-04-30","78705",1473,78705,"Austin"
"2016-05-31","78705",1469,78705,"Austin"
"2016-06-30","78705",1502,78705,"Austin"
"2016-07-31","78705",1471,78705,"Austin"
"2016-08-31","78705",1455,78705,"Austin"
"2016-09-30","78705",1462,78705,"Austin"
"2016-10-31","78705",1432,78705,"Austin"
"2016-11-30","78705",1449,78705,"Austin"
"2016-12-31","78705",1469,78705,"Austin"
"2017-01-31","78705",1481,78705,"Austin"
"2017-02-28","78705",1505,78705,"Austin"
"2017-03-31","78705",1514,78705,"Austin"
"2017-04-30","78705",1530,78705,"Austin"
"2017-05-31","78705",1539,78705,"Austin"
"2017-06-30","78705",1512,78705,"Austin"
"2017-07-31","78705",1506,78705,"Austin"
"2017-08-31","78705",1457,78705,"Austin"
"2017-09-30","78705",1418,78705,"Austin"
"2017-10-31","78705",1448,78705,"Austin"
"2017-11-30","78705",1472,78705,"Austin"
"2017-12-31","78705",1487,78705,"Austin"
"2018-01-31","78705",1508,78705,"Austin"
"2018-02-28","78705",1498,78705,"Austin"
"2018-03-31","78705",1514,78705,"Austin"
"2018-04-30","78705",1520,78705,"Austin"
"2018-05-31","78705",1536,78705,"Austin"
"2018-06-30","78705",1529,78705,"Austin"
"2018-07-31","78705",1480,78705,"Austin"
"2018-08-31","78705",1483,78705,"Austin"
"2018-09-30","78705",1459,78705,"Austin"
"2018-10-31","78705",1507,78705,"Austin"
"2018-11-30","78705",1545,78705,"Austin"
"2018-12-31","78705",1541,78705,"Austin"
"2019-01-31","78705",1530,78705,"Austin"
"2019-02-28","78705",1554,78705,"Austin"
"2019-03-31","78705",1555,78705,"Austin"
"2019-04-30","78705",1560,78705,"Austin"
"2019-05-31","78705",1565,78705,"Austin"
"2019-06-30","78705",1557,78705,"Austin"
"2019-07-31","78705",1535,78705,"Austin"
"2019-08-31","78705",1569,78705,"Austin"
"2019-09-30","78705",1611,78705,"Austin"
"2019-10-31","78705",1570,78705,"Austin"
"2019-11-30","78705",1608,78705,"Austin"
"2019-12-31","78705",1597,78705,"Austin"
"2020-01-31","78705",1611,78705,"Austin"
"2020-02-29","78705",1602,78705,"Austin"
"2020-03-31","78705",1593,78705,"Austin"
"2020-04-30","78705",1590,78705,"Austin"
"2020-05-31","78705",1553,78705,"Austin"
"2020-06-30","78705",1546,78705,"Austin"
"2020-07-31","78705",1482,78705,"Austin"
"2020-08-31","78705",1459,78705,"Austin"
"2020-09-30","78705",1523,78705,"Austin"
"2020-10-31","78705",1492,78705,"Austin"
"2020-11-30","78705",1479,78705,"Austin"
"2020-12-31","78705",1486,78705,"Austin"
"2021-01-31","78705",1566,78705,"Austin"
"2021-02-28","78705",1567,78705,"Austin"
"2021-03-31","78705",1598,78705,"Austin"
"2014-03-31","78717",1392,78717,"Austin"
"2014-04-30","78717",1415,78717,"Austin"
"2014-05-31","78717",1436,78717,"Austin"
"2014-06-30","78717",1456,78717,"Austin"
"2014-07-31","78717",1489,78717,"Austin"
"2014-08-31","78717",1507,78717,"Austin"
"2014-09-30","78717",1502,78717,"Austin"
"2014-10-31","78717",1475,78717,"Austin"
"2014-11-30","78717",1466,78717,"Austin"
"2014-12-31","78717",1463,78717,"Austin"
"2015-01-31","78717",1492,78717,"Austin"
"2015-02-28","78717",1502,78717,"Austin"
"2015-03-31","78717",1508,78717,"Austin"
"2015-04-30","78717",1539,78717,"Austin"
"2015-05-31","78717",1555,78717,"Austin"
"2015-06-30","78717",1546,78717,"Austin"
"2015-07-31","78717",1552,78717,"Austin"
"2015-08-31","78717",1562,78717,"Austin"
"2015-09-30","78717",1535,78717,"Austin"
"2015-10-31","78717",1564,78717,"Austin"
"2015-11-30","78717",1529,78717,"Austin"
"2015-12-31","78717",1500,78717,"Austin"
"2016-01-31","78717",1505,78717,"Austin"
"2016-02-29","78717",1517,78717,"Austin"
"2016-03-31","78717",1525,78717,"Austin"
"2016-04-30","78717",1558,78717,"Austin"
"2016-05-31","78717",1570,78717,"Austin"
"2016-06-30","78717",1588,78717,"Austin"
"2016-07-31","78717",1587,78717,"Austin"
"2016-08-31","78717",1567,78717,"Austin"
"2016-09-30","78717",1540,78717,"Austin"
"2016-10-31","78717",1554,78717,"Austin"
"2016-11-30","78717",1524,78717,"Austin"
"2016-12-31","78717",1524,78717,"Austin"
"2017-01-31","78717",1530,78717,"Austin"
"2017-02-28","78717",1517,78717,"Austin"
"2017-03-31","78717",1534,78717,"Austin"
"2017-04-30","78717",1567,78717,"Austin"
"2017-05-31","78717",1582,78717,"Austin"
"2017-06-30","78717",1560,78717,"Austin"
"2017-07-31","78717",1556,78717,"Austin"
"2017-08-31","78717",1547,78717,"Austin"
"2017-09-30","78717",1519,78717,"Austin"
"2017-10-31","78717",1500,78717,"Austin"
"2017-11-30","78717",1486,78717,"Austin"
"2017-12-31","78717",1492,78717,"Austin"
"2018-01-31","78717",1505,78717,"Austin"
"2018-02-28","78717",1511,78717,"Austin"
"2018-03-31","78717",1513,78717,"Austin"
"2018-04-30","78717",1528,78717,"Austin"
"2018-05-31","78717",1539,78717,"Austin"
"2018-06-30","78717",1556,78717,"Austin"
"2018-07-31","78717",1572,78717,"Austin"
"2018-08-31","78717",1586,78717,"Austin"
"2018-09-30","78717",1600,78717,"Austin"
"2018-10-31","78717",1584,78717,"Austin"
"2018-11-30","78717",1597,78717,"Austin"
"2018-12-31","78717",1594,78717,"Austin"
"2019-01-31","78717",1581,78717,"Austin"
"2019-02-28","78717",1581,78717,"Austin"
"2019-03-31","78717",1574,78717,"Austin"
"2019-04-30","78717",1582,78717,"Austin"
"2019-05-31","78717",1613,78717,"Austin"
"2019-06-30","78717",1626,78717,"Austin"
"2019-07-31","78717",1662,78717,"Austin"
"2019-08-31","78717",1652,78717,"Austin"
"2019-09-30","78717",1664,78717,"Austin"
"2019-10-31","78717",1666,78717,"Austin"
"2019-11-30","78717",1644,78717,"Austin"
"2019-12-31","78717",1679,78717,"Austin"
"2020-01-31","78717",1657,78717,"Austin"
"2020-02-29","78717",1647,78717,"Austin"
"2020-03-31","78717",1643,78717,"Austin"
"2020-04-30","78717",1623,78717,"Austin"
"2020-05-31","78717",1522,78717,"Austin"
"2020-06-30","78717",1514,78717,"Austin"
"2020-07-31","78717",1468,78717,"Austin"
"2020-08-31","78717",1502,78717,"Austin"
"2020-09-30","78717",1538,78717,"Austin"
"2020-10-31","78717",1497,78717,"Austin"
"2020-11-30","78717",1546,78717,"Austin"
"2020-12-31","78717",1385,78717,"Austin"
"2021-01-31","78717",1469,78717,"Austin"
"2021-02-28","78717",1462,78717,"Austin"
"2021-03-31","78717",1482,78717,"Austin"
"2014-06-30","78721",1390,78721,"Austin"
"2014-10-31","78721",1319,78721,"Austin"
"2014-12-31","78721",1461,78721,"Austin"
"2015-03-31","78721",1448,78721,"Austin"
"2015-06-30","78721",1432,78721,"Austin"
"2015-07-31","78721",1477,78721,"Austin"
"2015-08-31","78721",1498,78721,"Austin"
"2016-02-29","78721",1417,78721,"Austin"
"2016-04-30","78721",1495,78721,"Austin"
"2016-06-30","78721",1536,78721,"Austin"
"2016-08-31","78721",1579,78721,"Austin"
"2016-09-30","78721",1565,78721,"Austin"
"2016-10-31","78721",1539,78721,"Austin"
"2016-11-30","78721",1497,78721,"Austin"
"2016-12-31","78721",1510,78721,"Austin"
"2017-01-31","78721",1569,78721,"Austin"
"2017-03-31","78721",1606,78721,"Austin"
"2017-04-30","78721",1666,78721,"Austin"
"2017-05-31","78721",1639,78721,"Austin"
"2017-06-30","78721",1634,78721,"Austin"
"2017-07-31","78721",1621,78721,"Austin"
"2017-08-31","78721",1591,78721,"Austin"
"2017-10-31","78721",1588,78721,"Austin"
"2017-11-30","78721",1495,78721,"Austin"
"2017-12-31","78721",1483,78721,"Austin"
"2018-01-31","78721",1582,78721,"Austin"
"2018-02-28","78721",1614,78721,"Austin"
"2018-03-31","78721",1530,78721,"Austin"
"2018-04-30","78721",1614,78721,"Austin"
"2018-05-31","78721",1583,78721,"Austin"
"2018-06-30","78721",1605,78721,"Austin"
"2018-07-31","78721",1655,78721,"Austin"
"2018-08-31","78721",1712,78721,"Austin"
"2018-09-30","78721",1729,78721,"Austin"
"2018-10-31","78721",1696,78721,"Austin"
"2018-11-30","78721",1653,78721,"Austin"
"2018-12-31","78721",1726,78721,"Austin"
"2019-01-31","78721",1707,78721,"Austin"
"2019-02-28","78721",1702,78721,"Austin"
"2019-03-31","78721",1742,78721,"Austin"
"2019-04-30","78721",1759,78721,"Austin"
"2019-05-31","78721",1683,78721,"Austin"
"2019-06-30","78721",1737,78721,"Austin"
"2019-07-31","78721",1797,78721,"Austin"
"2019-08-31","78721",1725,78721,"Austin"
"2019-09-30","78721",1738,78721,"Austin"
"2019-10-31","78721",1735,78721,"Austin"
"2019-11-30","78721",1781,78721,"Austin"
"2019-12-31","78721",1773,78721,"Austin"
"2020-01-31","78721",1869,78721,"Austin"
"2020-02-29","78721",1873,78721,"Austin"
"2020-03-31","78721",1894,78721,"Austin"
"2020-04-30","78721",1936,78721,"Austin"
"2020-05-31","78721",1912,78721,"Austin"
"2020-06-30","78721",1768,78721,"Austin"
"2020-07-31","78721",1886,78721,"Austin"
"2020-08-31","78721",1817,78721,"Austin"
"2020-09-30","78721",2065,78721,"Austin"
"2020-10-31","78721",1783,78721,"Austin"
"2020-11-30","78721",1807,78721,"Austin"
"2020-12-31","78721",1726,78721,"Austin"
"2021-01-31","78721",1545,78721,"Austin"
"2021-02-28","78721",1673,78721,"Austin"
"2021-03-31","78721",1633,78721,"Austin"
"2014-02-28","78723",1447,78723,"Austin"
"2014-03-31","78723",1523,78723,"Austin"
"2014-04-30","78723",1441,78723,"Austin"
"2014-05-31","78723",1437,78723,"Austin"
"2014-06-30","78723",1532,78723,"Austin"
"2014-07-31","78723",1486,78723,"Austin"
"2014-08-31","78723",1549,78723,"Austin"
"2014-09-30","78723",1573,78723,"Austin"
"2014-11-30","78723",1596,78723,"Austin"
"2014-12-31","78723",1612,78723,"Austin"
"2015-01-31","78723",1623,78723,"Austin"
"2015-02-28","78723",1604,78723,"Austin"
"2015-03-31","78723",1617,78723,"Austin"
"2015-04-30","78723",1629,78723,"Austin"
"2015-05-31","78723",1665,78723,"Austin"
"2015-06-30","78723",1709,78723,"Austin"
"2015-07-31","78723",1730,78723,"Austin"
"2015-08-31","78723",1741,78723,"Austin"
"2015-09-30","78723",1696,78723,"Austin"
"2015-10-31","78723",1760,78723,"Austin"
"2015-11-30","78723",1735,78723,"Austin"
"2015-12-31","78723",1692,78723,"Austin"
"2016-01-31","78723",1697,78723,"Austin"
"2016-03-31","78723",1769,78723,"Austin"
"2016-04-30","78723",1736,78723,"Austin"
"2016-05-31","78723",1735,78723,"Austin"
"2016-06-30","78723",1748,78723,"Austin"
"2016-07-31","78723",1740,78723,"Austin"
"2016-08-31","78723",1762,78723,"Austin"
"2016-09-30","78723",1742,78723,"Austin"
"2016-10-31","78723",1729,78723,"Austin"
"2016-11-30","78723",1710,78723,"Austin"
"2016-12-31","78723",1713,78723,"Austin"
"2017-01-31","78723",1748,78723,"Austin"
"2017-02-28","78723",1765,78723,"Austin"
"2017-03-31","78723",1791,78723,"Austin"
"2017-04-30","78723",1813,78723,"Austin"
"2017-05-31","78723",1804,78723,"Austin"
"2017-06-30","78723",1809,78723,"Austin"
"2017-07-31","78723",1782,78723,"Austin"
"2017-08-31","78723",1783,78723,"Austin"
"2017-09-30","78723",1786,78723,"Austin"
"2017-10-31","78723",1748,78723,"Austin"
"2017-11-30","78723",1791,78723,"Austin"
"2017-12-31","78723",1785,78723,"Austin"
"2018-01-31","78723",1802,78723,"Austin"
"2018-02-28","78723",1818,78723,"Austin"
"2018-03-31","78723",1786,78723,"Austin"
"2018-04-30","78723",1830,78723,"Austin"
"2018-05-31","78723",1862,78723,"Austin"
"2018-06-30","78723",1862,78723,"Austin"
"2018-07-31","78723",1897,78723,"Austin"
"2018-08-31","78723",1915,78723,"Austin"
"2018-09-30","78723",1866,78723,"Austin"
"2018-10-31","78723",1899,78723,"Austin"
"2018-11-30","78723",1869,78723,"Austin"
"2018-12-31","78723",1893,78723,"Austin"
"2019-01-31","78723",1877,78723,"Austin"
"2019-02-28","78723",1864,78723,"Austin"
"2019-03-31","78723",1867,78723,"Austin"
"2019-04-30","78723",1931,78723,"Austin"
"2019-05-31","78723",1962,78723,"Austin"
"2019-06-30","78723",1980,78723,"Austin"
"2019-07-31","78723",1963,78723,"Austin"
"2019-08-31","78723",1959,78723,"Austin"
"2019-09-30","78723",1930,78723,"Austin"
"2019-10-31","78723",1916,78723,"Austin"
"2019-11-30","78723",1900,78723,"Austin"
"2019-12-31","78723",1936,78723,"Austin"
"2020-01-31","78723",1976,78723,"Austin"
"2020-02-29","78723",1967,78723,"Austin"
"2020-03-31","78723",2028,78723,"Austin"
"2020-04-30","78723",1990,78723,"Austin"
"2020-05-31","78723",1936,78723,"Austin"
"2020-06-30","78723",1863,78723,"Austin"
"2020-07-31","78723",1821,78723,"Austin"
"2020-08-31","78723",1776,78723,"Austin"
"2020-09-30","78723",1734,78723,"Austin"
"2020-10-31","78723",1744,78723,"Austin"
"2020-11-30","78723",1675,78723,"Austin"
"2020-12-31","78723",1596,78723,"Austin"
"2021-01-31","78723",1654,78723,"Austin"
"2021-02-28","78723",1659,78723,"Austin"
"2021-03-31","78723",1745,78723,"Austin"
"2014-06-30","78724; TX; Austin-Round Rock; Travis County; Austin",1266,78724,"Austin"
"2014-08-31","78724; TX; Austin-Round Rock; Travis County; Austin",1277,78724,"Austin"
"2014-09-30","78724; TX; Austin-Round Rock; Travis County; Austin",1241,78724,"Austin"
"2015-02-28","78724; TX; Austin-Round Rock; Travis County; Austin",1266,78724,"Austin"
"2015-04-30","78724; TX; Austin-Round Rock; Travis County; Austin",1352,78724,"Austin"
"2015-06-30","78724; TX; Austin-Round Rock; Travis County; Austin",1356,78724,"Austin"
"2015-10-31","78724; TX; Austin-Round Rock; Travis County; Austin",1370,78724,"Austin"
"2015-12-31","78724; TX; Austin-Round Rock; Travis County; Austin",1278,78724,"Austin"
"2016-03-31","78724; TX; Austin-Round Rock; Travis County; Austin",1310,78724,"Austin"
"2016-04-30","78724; TX; Austin-Round Rock; Travis County; Austin",1403,78724,"Austin"
"2016-05-31","78724; TX; Austin-Round Rock; Travis County; Austin",1388,78724,"Austin"
"2016-06-30","78724; TX; Austin-Round Rock; Travis County; Austin",1429,78724,"Austin"
"2016-07-31","78724; TX; Austin-Round Rock; Travis County; Austin",1415,78724,"Austin"
"2016-08-31","78724; TX; Austin-Round Rock; Travis County; Austin",1394,78724,"Austin"
"2016-09-30","78724; TX; Austin-Round Rock; Travis County; Austin",1403,78724,"Austin"
"2016-11-30","78724; TX; Austin-Round Rock; Travis County; Austin",1335,78724,"Austin"
"2016-12-31","78724; TX; Austin-Round Rock; Travis County; Austin",1346,78724,"Austin"
"2017-01-31","78724; TX; Austin-Round Rock; Travis County; Austin",1405,78724,"Austin"
"2017-02-28","78724; TX; Austin-Round Rock; Travis County; Austin",1458,78724,"Austin"
"2017-03-31","78724; TX; Austin-Round Rock; Travis County; Austin",1488,78724,"Austin"
"2017-04-30","78724; TX; Austin-Round Rock; Travis County; Austin",1482,78724,"Austin"
"2017-05-31","78724; TX; Austin-Round Rock; Travis County; Austin",1415,78724,"Austin"
"2017-06-30","78724; TX; Austin-Round Rock; Travis County; Austin",1411,78724,"Austin"
"2017-07-31","78724; TX; Austin-Round Rock; Travis County; Austin",1422,78724,"Austin"
"2017-08-31","78724; TX; Austin-Round Rock; Travis County; Austin",1447,78724,"Austin"
"2017-09-30","78724; TX; Austin-Round Rock; Travis County; Austin",1431,78724,"Austin"
"2017-11-30","78724; TX; Austin-Round Rock; Travis County; Austin",1417,78724,"Austin"
"2017-12-31","78724; TX; Austin-Round Rock; Travis County; Austin",1444,78724,"Austin"
"2018-01-31","78724; TX; Austin-Round Rock; Travis County; Austin",1426,78724,"Austin"
"2018-02-28","78724; TX; Austin-Round Rock; Travis County; Austin",1481,78724,"Austin"
"2018-03-31","78724; TX; Austin-Round Rock; Travis County; Austin",1579,78724,"Austin"
"2018-04-30","78724; TX; Austin-Round Rock; Travis County; Austin",1548,78724,"Austin"
"2018-05-31","78724; TX; Austin-Round Rock; Travis County; Austin",1473,78724,"Austin"
"2018-06-30","78724; TX; Austin-Round Rock; Travis County; Austin",1486,78724,"Austin"
"2018-07-31","78724; TX; Austin-Round Rock; Travis County; Austin",1500,78724,"Austin"
"2018-08-31","78724; TX; Austin-Round Rock; Travis County; Austin",1502,78724,"Austin"
"2018-09-30","78724; TX; Austin-Round Rock; Travis County; Austin",1488,78724,"Austin"
"2018-10-31","78724; TX; Austin-Round Rock; Travis County; Austin",1486,78724,"Austin"
"2018-11-30","78724; TX; Austin-Round Rock; Travis County; Austin",1481,78724,"Austin"
"2018-12-31","78724; TX; Austin-Round Rock; Travis County; Austin",1468,78724,"Austin"
"2019-01-31","78724; TX; Austin-Round Rock; Travis County; Austin",1479,78724,"Austin"
"2019-02-28","78724; TX; Austin-Round Rock; Travis County; Austin",1464,78724,"Austin"
"2019-03-31","78724; TX; Austin-Round Rock; Travis County; Austin",1484,78724,"Austin"
"2019-04-30","78724; TX; Austin-Round Rock; Travis County; Austin",1500,78724,"Austin"
"2019-05-31","78724; TX; Austin-Round Rock; Travis County; Austin",1529,78724,"Austin"
"2019-06-30","78724; TX; Austin-Round Rock; Travis County; Austin",1505,78724,"Austin"
"2019-07-31","78724; TX; Austin-Round Rock; Travis County; Austin",1506,78724,"Austin"
"2019-08-31","78724; TX; Austin-Round Rock; Travis County; Austin",1578,78724,"Austin"
"2019-09-30","78724; TX; Austin-Round Rock; Travis County; Austin",1590,78724,"Austin"
"2019-10-31","78724; TX; Austin-Round Rock; Travis County; Austin",1617,78724,"Austin"
"2019-11-30","78724; TX; Austin-Round Rock; Travis County; Austin",1567,78724,"Austin"
"2019-12-31","78724; TX; Austin-Round Rock; Travis County; Austin",1529,78724,"Austin"
"2020-01-31","78724; TX; Austin-Round Rock; Travis County; Austin",1534,78724,"Austin"
"2020-02-29","78724; TX; Austin-Round Rock; Travis County; Austin",1541,78724,"Austin"
"2020-03-31","78724; TX; Austin-Round Rock; Travis County; Austin",1565,78724,"Austin"
"2020-04-30","78724; TX; Austin-Round Rock; Travis County; Austin",1557,78724,"Austin"
"2020-05-31","78724; TX; Austin-Round Rock; Travis County; Austin",1579,78724,"Austin"
"2020-06-30","78724; TX; Austin-Round Rock; Travis County; Austin",1484,78724,"Austin"
"2020-07-31","78724; TX; Austin-Round Rock; Travis County; Austin",1501,78724,"Austin"
"2020-08-31","78724; TX; Austin-Round Rock; Travis County; Austin",1462,78724,"Austin"
"2020-09-30","78724; TX; Austin-Round Rock; Travis County; Austin",1520,78724,"Austin"
"2020-10-31","78724; TX; Austin-Round Rock; Travis County; Austin",1358,78724,"Austin"
"2020-11-30","78724; TX; Austin-Round Rock; Travis County; Austin",1351,78724,"Austin"
"2020-12-31","78724; TX; Austin-Round Rock; Travis County; Austin",1339,78724,"Austin"
"2014-02-28","78725",1239,78725,"Austin"
"2014-06-30","78725",1389,78725,"Austin"
"2014-07-31","78725",1382,78725,"Austin"
"2014-08-31","78725",1321,78725,"Austin"
"2014-09-30","78725",1288,78725,"Austin"
"2014-12-31","78725",1287,78725,"Austin"
"2015-05-31","78725",1400,78725,"Austin"
"2015-07-31","78725",1390,78725,"Austin"
"2015-11-30","78725",1306,78725,"Austin"
"2016-05-31","78725",1401,78725,"Austin"
"2016-07-31","78725",1444,78725,"Austin"
"2016-09-30","78725",1429,78725,"Austin"
"2016-11-30","78725",1457,78725,"Austin"
"2016-12-31","78725",1442,78725,"Austin"
"2017-01-31","78725",1448,78725,"Austin"
"2017-02-28","78725",1429,78725,"Austin"
"2017-03-31","78725",1418,78725,"Austin"
"2017-04-30","78725",1444,78725,"Austin"
"2017-05-31","78725",1481,78725,"Austin"
"2017-06-30","78725",1465,78725,"Austin"
"2017-07-31","78725",1459,78725,"Austin"
"2017-08-31","78725",1441,78725,"Austin"
"2017-09-30","78725",1453,78725,"Austin"
"2017-10-31","78725",1541,78725,"Austin"
"2017-11-30","78725",1505,78725,"Austin"
"2017-12-31","78725",1512,78725,"Austin"
"2018-01-31","78725",1469,78725,"Austin"
"2018-02-28","78725",1504,78725,"Austin"
"2018-03-31","78725",1445,78725,"Austin"
"2018-04-30","78725",1461,78725,"Austin"
"2018-05-31","78725",1493,78725,"Austin"
"2018-06-30","78725",1476,78725,"Austin"
"2018-07-31","78725",1488,78725,"Austin"
"2018-08-31","78725",1490,78725,"Austin"
"2018-09-30","78725",1494,78725,"Austin"
"2018-10-31","78725",1487,78725,"Austin"
"2018-12-31","78725",1510,78725,"Austin"
"2019-01-31","78725",1529,78725,"Austin"
"2019-02-28","78725",1518,78725,"Austin"
"2019-04-30","78725",1538,78725,"Austin"
"2019-05-31","78725",1506,78725,"Austin"
"2019-06-30","78725",1527,78725,"Austin"
"2019-07-31","78725",1529,78725,"Austin"
"2019-08-31","78725",1516,78725,"Austin"
"2019-09-30","78725",1522,78725,"Austin"
"2019-11-30","78725",1538,78725,"Austin"
"2020-01-31","78725",1556,78725,"Austin"
"2020-02-29","78725",1567,78725,"Austin"
"2020-03-31","78725",1546,78725,"Austin"
"2020-05-31","78725",1650,78725,"Austin"
"2020-06-30","78725",1555,78725,"Austin"
"2020-07-31","78725",1590,78725,"Austin"
"2020-08-31","78725",1562,78725,"Austin"
"2020-09-30","78725",1601,78725,"Austin"
"2020-10-31","78725",1577,78725,"Austin"
"2020-11-30","78725",1591,78725,"Austin"
"2020-12-31","78725",1585,78725,"Austin"
"2021-01-31","78725",1518,78725,"Austin"
"2021-02-28","78725",1539,78725,"Austin"
"2021-03-31","78725",1590,78725,"Austin"
"2020-07-31","78726; TX; Austin-Round Rock; Travis County; Austin",1297,78726,"Austin"
"2020-08-31","78726; TX; Austin-Round Rock; Travis County; Austin",1421,78726,"Austin"
"2020-09-30","78726; TX; Austin-Round Rock; Travis County; Austin",1439,78726,"Austin"
"2020-10-31","78726; TX; Austin-Round Rock; Travis County; Austin",1406,78726,"Austin"
"2020-11-30","78726; TX; Austin-Round Rock; Travis County; Austin",1383,78726,"Austin"
"2014-01-31","78727; TX; Austin-Round Rock; Travis County; Austin",1211,78727,"Austin"
"2014-02-28","78727; TX; Austin-Round Rock; Travis County; Austin",1326,78727,"Austin"
"2014-04-30","78727; TX; Austin-Round Rock; Travis County; Austin",1240,78727,"Austin"
"2014-05-31","78727; TX; Austin-Round Rock; Travis County; Austin",1200,78727,"Austin"
"2014-06-30","78727; TX; Austin-Round Rock; Travis County; Austin",1269,78727,"Austin"
"2014-07-31","78727; TX; Austin-Round Rock; Travis County; Austin",1255,78727,"Austin"
"2014-08-31","78727; TX; Austin-Round Rock; Travis County; Austin",1291,78727,"Austin"
"2014-09-30","78727; TX; Austin-Round Rock; Travis County; Austin",1288,78727,"Austin"
"2014-10-31","78727; TX; Austin-Round Rock; Travis County; Austin",1255,78727,"Austin"
"2014-11-30","78727; TX; Austin-Round Rock; Travis County; Austin",1255,78727,"Austin"
"2014-12-31","78727; TX; Austin-Round Rock; Travis County; Austin",1257,78727,"Austin"
"2015-01-31","78727; TX; Austin-Round Rock; Travis County; Austin",1264,78727,"Austin"
"2015-02-28","78727; TX; Austin-Round Rock; Travis County; Austin",1244,78727,"Austin"
"2015-03-31","78727; TX; Austin-Round Rock; Travis County; Austin",1305,78727,"Austin"
"2015-04-30","78727; TX; Austin-Round Rock; Travis County; Austin",1368,78727,"Austin"
"2015-05-31","78727; TX; Austin-Round Rock; Travis County; Austin",1392,78727,"Austin"
"2015-06-30","78727; TX; Austin-Round Rock; Travis County; Austin",1352,78727,"Austin"
"2015-07-31","78727; TX; Austin-Round Rock; Travis County; Austin",1393,78727,"Austin"
"2015-08-31","78727; TX; Austin-Round Rock; Travis County; Austin",1375,78727,"Austin"
"2015-09-30","78727; TX; Austin-Round Rock; Travis County; Austin",1348,78727,"Austin"
"2015-10-31","78727; TX; Austin-Round Rock; Travis County; Austin",1345,78727,"Austin"
"2015-11-30","78727; TX; Austin-Round Rock; Travis County; Austin",1371,78727,"Austin"
"2015-12-31","78727; TX; Austin-Round Rock; Travis County; Austin",1347,78727,"Austin"
"2016-01-31","78727; TX; Austin-Round Rock; Travis County; Austin",1357,78727,"Austin"
"2016-02-29","78727; TX; Austin-Round Rock; Travis County; Austin",1341,78727,"Austin"
"2016-03-31","78727; TX; Austin-Round Rock; Travis County; Austin",1369,78727,"Austin"
"2016-04-30","78727; TX; Austin-Round Rock; Travis County; Austin",1389,78727,"Austin"
"2016-05-31","78727; TX; Austin-Round Rock; Travis County; Austin",1389,78727,"Austin"
"2016-06-30","78727; TX; Austin-Round Rock; Travis County; Austin",1402,78727,"Austin"
"2016-07-31","78727; TX; Austin-Round Rock; Travis County; Austin",1388,78727,"Austin"
"2016-08-31","78727; TX; Austin-Round Rock; Travis County; Austin",1391,78727,"Austin"
"2016-09-30","78727; TX; Austin-Round Rock; Travis County; Austin",1389,78727,"Austin"
"2016-10-31","78727; TX; Austin-Round Rock; Travis County; Austin",1433,78727,"Austin"
"2016-11-30","78727; TX; Austin-Round Rock; Travis County; Austin",1386,78727,"Austin"
"2016-12-31","78727; TX; Austin-Round Rock; Travis County; Austin",1392,78727,"Austin"
"2017-01-31","78727; TX; Austin-Round Rock; Travis County; Austin",1367,78727,"Austin"
"2017-02-28","78727; TX; Austin-Round Rock; Travis County; Austin",1356,78727,"Austin"
"2017-03-31","78727; TX; Austin-Round Rock; Travis County; Austin",1379,78727,"Austin"
"2017-04-30","78727; TX; Austin-Round Rock; Travis County; Austin",1395,78727,"Austin"
"2017-05-31","78727; TX; Austin-Round Rock; Travis County; Austin",1403,78727,"Austin"
"2017-06-30","78727; TX; Austin-Round Rock; Travis County; Austin",1399,78727,"Austin"
"2017-07-31","78727; TX; Austin-Round Rock; Travis County; Austin",1391,78727,"Austin"
"2017-08-31","78727; TX; Austin-Round Rock; Travis County; Austin",1392,78727,"Austin"
"2017-09-30","78727; TX; Austin-Round Rock; Travis County; Austin",1389,78727,"Austin"
"2017-10-31","78727; TX; Austin-Round Rock; Travis County; Austin",1416,78727,"Austin"
"2017-11-30","78727; TX; Austin-Round Rock; Travis County; Austin",1390,78727,"Austin"
"2017-12-31","78727; TX; Austin-Round Rock; Travis County; Austin",1427,78727,"Austin"
"2018-01-31","78727; TX; Austin-Round Rock; Travis County; Austin",1472,78727,"Austin"
"2018-02-28","78727; TX; Austin-Round Rock; Travis County; Austin",1438,78727,"Austin"
"2018-03-31","78727; TX; Austin-Round Rock; Travis County; Austin",1456,78727,"Austin"
"2018-04-30","78727; TX; Austin-Round Rock; Travis County; Austin",1449,78727,"Austin"
"2018-05-31","78727; TX; Austin-Round Rock; Travis County; Austin",1440,78727,"Austin"
